config_name,seed,prefix_level,boundary_type,boundary_readout_source,score_formula,normalization,probe_or_threshold_model,validation_threshold_policy,test_evaluation_policy,auprc,precision,recall,f1,positive_rate,predicted_positive_rate,validation_selected_threshold,test_score_mean_positive,test_score_mean_negative,test_score_std_positive,test_score_std_negative,score_separation_effect_size
hier_x3,0,3,context,latent prefix z1:z3,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.029342603733752918,0.030254777070063694,0.07421875,0.04298642533936652,0.0078125,0.0191650390625,0.2049795588850975,0.13570907711982727,0.10846565663814545,0.04826156049966812,0.055489685386419296,0.49097203578757026
hier_x3,0,3,macro,latent prefix z1:z3,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.09871419454267469,0.10417715148465023,0.23102678571428573,0.14360041623309056,0.0546875,0.12127685546875,0.17230096936225892,0.13045093417167664,0.10741892457008362,0.047716762870550156,0.05564523860812187,0.4150753628743649
hier_x3,0,4,fast,latent prefix z1:z4,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,1.0,1.0,0.5057517224409449,0.671759779389235,0.9921875,0.501800537109375,0.13849393278360367,0.12547771632671356,0.0,0.05994938313961029,0.0,2.0662231336940375
hier_x3,0,4,mid,latent prefix z1:z4,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.3299145595790678,0.2591984431064891,0.5370463709677419,0.34964518643094467,0.2421875,0.501800537109375,0.13849393278360367,0.1393960565328598,0.11973601579666138,0.053462181240320206,0.062124431133270264,0.32373900456341126
hier_x3,0,4,slow,latent prefix z1:z4,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.11252795357721022,0.1287495786990226,0.21316964285714285,0.16053792813616305,0.0546875,0.090545654296875,0.1971536834537983,0.148795023560524,0.12309178709983826,0.05144330859184265,0.060926321893930435,0.42325142137265975
hier_x3,0,4,context,latent prefix z1:z4,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.02328124834113402,0.03671071953010279,0.09765625,0.053361792956243326,0.0078125,0.020782470703125,0.21917542517185212,0.15256763994693756,0.12427640706300735,0.05141930654644966,0.060744237154722214,0.4658675785371868
hier_x3,0,4,macro,latent prefix z1:z4,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.11252795357721022,0.1287495786990226,0.21316964285714285,0.16053792813616305,0.0546875,0.090545654296875,0.1971536834537983,0.148795023560524,0.12309178709983826,0.05144330859184265,0.060926321893930435,0.42325142137265975
hier_x3,0,5,fast,latent prefix z1:z5,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,1.0,1.0,0.5047982283464567,0.6709181587768784,0.9921875,0.5008544921875,0.16225475817918777,0.14261257648468018,0.0,0.06574048101902008,0.0,2.1388865474162824
hier_x3,0,5,mid,latent prefix z1:z5,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.3272320505750649,0.2617596880331465,0.5413306451612904,0.35288319369147364,0.2421875,0.5008544921875,0.16225475817918777,0.15777836740016937,0.13629554212093353,0.05890677869319916,0.06815969944000244,0.3221968715724589
hier_x3,0,5,slow,latent prefix z1:z5,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.10174653609248299,0.11191888272431605,0.32645089285714285,0.16669041173956406,0.0546875,0.159515380859375,0.20176312804222107,0.16807998716831207,0.1399606466293335,0.056473832577466965,0.06689649820327759,0.4217305421692555
hier_x3,0,5,context,latent prefix z1:z5,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.017633449921628873,0.02057142857142857,0.28125,0.038338658146964855,0.0078125,0.1068115234375,0.21130588725209237,0.17163795232772827,0.14126111567020416,0.05598805099725723,0.06669942289590836,0.4555882018358993
hier_x3,0,5,macro,latent prefix z1:z5,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.10174653609248299,0.11191888272431605,0.32645089285714285,0.16669041173956406,0.0546875,0.159515380859375,0.20176312804222107,0.16807998716831207,0.1399606466293335,0.056473832577466965,0.06689649820327759,0.4217305421692555
hier_x3,0,6,fast,latent prefix z1:z6,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,1.0,1.0,0.5035063976377953,0.6697761957366719,0.9921875,0.49957275390625,0.1807110607624054,0.15797626972198486,0.0,0.06937321275472641,0.0,2.2411940490009616
hier_x3,0,6,mid,latent prefix z1:z6,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.3397123286915063,0.2992893736572467,0.4564012096774194,0.3615131250623815,0.2421875,0.36932373046875,0.19723427802324295,0.17521055042743683,0.15083979070186615,0.061980560421943665,0.07200551778078079,0.3457456095317596
hier_x3,0,6,slow,latent prefix z1:z6,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.11733913159288653,0.12877442273534637,0.3236607142857143,0.18424396442185514,0.0546875,0.137451171875,0.22328536003828048,0.18740598857402802,0.15496814250946045,0.05934273824095726,0.0706728845834732,0.46019258265977914
hier_x3,0,6,context,latent prefix z1:z6,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.017581599188680668,0.03115264797507788,0.078125,0.04454342984409799,0.0078125,0.01959228515625,0.2680370944738388,0.19021029770374298,0.15647855401039124,0.05849318206310272,0.07051088660955429,0.47854898309100163
hier_x3,0,6,macro,latent prefix z1:z6,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.11733913159288653,0.12877442273534637,0.3236607142857143,0.18424396442185514,0.0546875,0.137451171875,0.22328536003828048,0.18740598857402802,0.15496814250946045,0.05934273824095726,0.0706728845834732,0.46019258265977914
hier_x3,1,1,fast,latent prefix z1:z1,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,1.0,1.0,0.5087352362204725,0.6743863654896844,0.9921875,0.5047607421875,0.07754269242286682,0.07720990478992462,0.0,0.03717343136668205,0.0,2.0509044771511835
hier_x3,1,1,mid,latent prefix z1:z1,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.3760507196675317,0.3007859733978235,0.6268901209677419,0.40652067331263286,0.2421875,0.5047607421875,0.07754269242286682,0.090919129550457,0.0720326229929924,0.036403588950634,0.036882370710372925,0.5016768374710381
hier_x3,1,1,slow,latent prefix z1:z1,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.11461057674251533,0.1267454350161117,0.26339285714285715,0.17113850616388687,0.0546875,0.1136474609375,0.12074930459260941,0.09767065197229385,0.07538812607526779,0.03623945638537407,0.037364959716796875,0.5918843216914755
hier_x3,1,1,context,latent prefix z1:z1,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.025789041547420646,0.042879019908116385,0.109375,0.06160616061606161,0.0078125,0.019927978515625,0.1493728604912758,0.10408732295036316,0.07639031857252121,0.03643267601728439,0.03757649287581444,0.7357075550960208
hier_x3,1,1,macro,latent prefix z1:z1,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.11461057674251533,0.1267454350161117,0.26339285714285715,0.17113850616388687,0.0546875,0.1136474609375,0.12074930459260941,0.09767065197229385,0.07538812607526779,0.03623945638537407,0.037364959716796875,0.5918843216914755
hier_x3,1,2,fast,latent prefix z1:z2,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,1.0,1.0,0.5063976377952756,0.672329304148971,0.9921875,0.50244140625,0.09681868925690651,0.09105991572141647,0.0,0.042493559420108795,0.0,2.1137488318161166
hier_x3,1,2,mid,latent prefix z1:z2,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.37549106631383794,0.28929786200194363,0.6001764112903226,0.3904098360655738,0.2421875,0.50244140625,0.09681868925690651,0.10593580454587936,0.08536701649427414,0.03983530402183533,0.042888011783361435,0.47745763184061885
hier_x3,1,2,slow,latent prefix z1:z2,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.11707823323043552,0.15866839602248162,0.20479910714285715,0.17880633373934227,0.0546875,0.070587158203125,0.14602147072553634,0.1135614663362503,0.08900561928749084,0.038966480642557144,0.042923394590616226,0.5700081380743359
hier_x3,1,2,context,latent prefix z1:z2,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.027158603659586725,0.03547671840354767,0.1875,0.05966438781852083,0.0078125,0.041290283203125,0.15451823115348814,0.11985445767641068,0.09011618793010712,0.03932129964232445,0.04302789270877838,0.6903062938119741
hier_x3,1,2,macro,latent prefix z1:z2,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.11707823323043552,0.15866839602248162,0.20479910714285715,0.17880633373934227,0.0546875,0.070587158203125,0.14602147072553634,0.1135614663362503,0.08900561928749084,0.038966480642557144,0.042923394590616226,0.5700081380743359
hier_x3,1,3,fast,latent prefix z1:z3,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,1.0,1.0,0.5027989665354331,0.6691500030700588,0.9921875,0.498870849609375,0.11401329562067986,0.10353349894285202,0.0,0.04596862196922302,0.0,2.2175987270838813
hier_x3,1,3,mid,latent prefix z1:z3,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.38373778733165,0.2841499969413348,0.5853074596774194,0.38257216983074577,0.2421875,0.498870849609375,0.11401329562067986,0.11900300532579422,0.09752227365970612,0.0423218309879303,0.046820107847452164,0.46009884419960656
hier_x3,1,3,slow,latent prefix z1:z3,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.1330275186404502,0.15370866845397677,0.28794642857142855,0.20042726743056904,0.0546875,0.102447509765625,0.154628948867321,0.12862752377986908,0.10122612863779068,0.04083014279603958,0.04656487703323364,0.5869143765819842
hier_x3,1,3,context,latent prefix z1:z3,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.03186767838250321,0.046153846153846156,0.1875,0.07407407407407408,0.0078125,0.03173828125,0.17363814592361443,0.13580802083015442,0.10246414691209793,0.040705446153879166,0.046638231724500656,0.7141971739749897
hier_x3,1,3,macro,latent prefix z1:z3,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.1330275186404502,0.15370866845397677,0.28794642857142855,0.20042726743056904,0.0546875,0.102447509765625,0.154628948867321,0.12862752377986908,0.10122612863779068,0.04083014279603958,0.04656487703323364,0.5869143765819842
hier_x3,1,4,fast,latent prefix z1:z4,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,1.0,1.0,0.5048289862204725,0.6709453244762391,0.9921875,0.500885009765625,0.1324325129389763,0.11681686341762543,0.0,0.05026813596487045,0.0,2.285294768888945
hier_x3,1,4,mid,latent prefix z1:z4,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.4148110863255795,0.29100494662848214,0.5633820564516129,0.3837768240343347,0.2421875,0.4688720703125,0.1353123277425766,0.13483698666095734,0.10985356569290161,0.04527381807565689,0.05139794573187828,0.4887520480937144
hier_x3,1,4,slow,latent prefix z1:z4,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.15451752139250813,0.19643614764531184,0.2583705357142857,0.22318630995420585,0.0546875,0.071929931640625,0.17591518089175223,0.145691379904747,0.1141810193657875,0.043255873024463654,0.0510052926838398,0.6164389284109454
hier_x3,1,4,context,latent prefix z1:z4,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.03632485463680323,0.08191126279863481,0.09375,0.08743169398907104,0.0078125,0.008941650390625,0.20743277862668033,0.1530444473028183,0.11561179161071777,0.04248509183526039,0.051071882247924805,0.7322971164955219
hier_x3,1,4,macro,latent prefix z1:z4,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.15451752139250813,0.19643614764531184,0.2583705357142857,0.22318630995420585,0.0546875,0.071929931640625,0.17591518089175223,0.145691379904747,0.1141810193657875,0.043255873024463654,0.0510052926838398,0.6164389284109454
hier_x3,1,5,fast,latent prefix z1:z5,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,1.0,1.0,0.5005843996062992,0.6671859306782545,0.9921875,0.496673583984375,0.15405113250017166,0.1350124031305313,0.0,0.05708790197968483,0.0,2.3240498649882677
hier_x3,1,5,mid,latent prefix z1:z5,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.40641599395199635,0.3285575307331741,0.4681199596774194,0.38611443122174294,0.2421875,0.345062255859375,0.16831606850028039,0.1538212150335312,0.1276094764471054,0.05045246705412865,0.05893672630190849,0.4511984537005469
hier_x3,1,5,slow,latent prefix z1:z5,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.14141731846552613,0.1847742922723795,0.26953125,0.21924648206990466,0.0546875,0.07977294921875,0.1972137302160263,0.16424652934074402,0.13220536708831787,0.047425542026758194,0.05817079916596413,0.5515438365675517
hier_x3,1,5,context,latent prefix z1:z5,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.028694909495944356,0.048109965635738834,0.0546875,0.05118829981718465,0.0078125,0.008880615234375,0.23009184986352918,0.17060019075870514,0.13366910815238953,0.04546423628926277,0.05809050425887108,0.6357169826989701
hier_x3,1,5,macro,latent prefix z1:z5,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.14141731846552613,0.1847742922723795,0.26953125,0.21924648206990466,0.0546875,0.07977294921875,0.1972137302160263,0.16424652934074402,0.13220536708831787,0.047425542026758194,0.05817079916596413,0.5515438365675517
hier_x3,1,6,fast,latent prefix z1:z6,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,1.0,1.0,0.5022453248031497,0.668659527855695,0.9921875,0.498321533203125,0.16488483548164368,0.14386749267578125,0.0,0.06024733558297157,0.0,2.345651339765786
hier_x3,1,6,mid,latent prefix z1:z6,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.40784072365245655,0.3085234093637455,0.5181451612903226,0.38675696012039124,0.2421875,0.40673828125,0.17380278915166852,0.1627824604511261,0.13633935153484344,0.05319852754473686,0.06237185373902321,0.4311350166978517
hier_x3,1,6,slow,latent prefix z1:z6,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.148953468599637,0.19256623171213919,0.27176339285714285,0.22541078454061558,0.0546875,0.077178955078125,0.20966821789741516,0.17366750538349152,0.14095453917980194,0.05006512999534607,0.06144851818680763,0.5333603274530039
hier_x3,1,6,context,latent prefix z1:z6,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.029425677217771035,0.056,0.13671875,0.07945516458569807,0.0078125,0.019073486328125,0.22953545987606047,0.17964361608028412,0.14245298504829407,0.047918595373630524,0.061339687556028366,0.6063652871432011
hier_x3,1,6,macro,latent prefix z1:z6,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.148953468599637,0.19256623171213919,0.27176339285714285,0.22541078454061558,0.0546875,0.077178955078125,0.20966821789741516,0.17366750538349152,0.14095453917980194,0.05006512999534607,0.06144851818680763,0.5333603274530039
hier_x3,2,1,fast,latent prefix z1:z1,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,1.0,1.0,0.5033526082677166,0.6696401170284592,0.9921875,0.499420166015625,0.077788345515728,0.07714545726776123,0.0,0.03611122816801071,0.0,2.1074797638744367
hier_x3,2,1,mid,latent prefix z1:z1,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.318950956935043,0.2709440879926673,0.5587197580645161,0.3649232541870705,0.2421875,0.499420166015625,0.077788345515728,0.08540093153715134,0.07371179014444351,0.034573134034872055,0.03678459674119949,0.3193270195637754
hier_x3,2,1,slow,latent prefix z1:z1,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.11985259528269343,0.14665304036791008,0.16015625,0.1531074953320886,0.0546875,0.059722900390625,0.12986692249774934,0.09410051256418228,0.07552701979875565,0.034446462988853455,0.03646881505846977,0.5073955296128977
hier_x3,2,1,context,latent prefix z1:z1,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.03461249991936291,0.05373134328358209,0.140625,0.07775377969762419,0.0078125,0.02044677734375,0.14296459913253784,0.09861747920513153,0.07636895030736923,0.03623288869857788,0.03655559942126274,0.6077911271595263
hier_x3,2,1,macro,latent prefix z1:z1,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.11985259528269343,0.14665304036791008,0.16015625,0.1531074953320886,0.0546875,0.059722900390625,0.12986692249774934,0.09410051256418228,0.07552701979875565,0.034446462988853455,0.03646881505846977,0.5073955296128977
hier_x3,2,2,fast,latent prefix z1:z2,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,1.0,1.0,0.4990465059055118,0.6658185772616287,0.9921875,0.495147705078125,0.10640712827444077,0.09653683751821518,0.0,0.042179856449365616,0.0,2.2520691150395824
hier_x3,2,2,mid,latent prefix z1:z2,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.3178735482378185,0.266748844375963,0.5453629032258065,0.35826331691569063,0.2421875,0.495147705078125,0.10640712827444077,0.1061362475156784,0.09247376024723053,0.03870422765612602,0.04359770566225052,0.3187266788813888
hier_x3,2,2,slow,latent prefix z1:z2,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.1208298787808619,0.13045454545454546,0.16015625,0.14378757515030058,0.0546875,0.067138671875,0.15268943041563032,0.11483386904001236,0.09468051046133041,0.03769368305802345,0.04288790374994278,0.4701496090630043
hier_x3,2,2,context,latent prefix z1:z2,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.038631699067873455,0.08123249299719888,0.11328125,0.09461663947797717,0.0078125,0.010894775390625,0.17348198145627974,0.11970439553260803,0.09559428691864014,0.038617152720689774,0.04284465312957764,0.5624550416779676
hier_x3,2,2,macro,latent prefix z1:z2,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.1208298787808619,0.13045454545454546,0.16015625,0.14378757515030058,0.0546875,0.067138671875,0.15268943041563032,0.11483386904001236,0.09468051046133041,0.03769368305802345,0.04288790374994278,0.4701496090630043
hier_x3,2,3,fast,latent prefix z1:z3,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,1.0,1.0,0.5038447342519685,0.6700754709263085,0.9921875,0.499908447265625,0.12738727778196335,0.11272965371608734,0.0,0.04869890213012695,0.0,2.276757504970662
hier_x3,2,3,mid,latent prefix z1:z3,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.3418735119562068,0.27659439181026263,0.5481350806451613,0.36766259561340486,0.2421875,0.479949951171875,0.12938166439533233,0.12419583648443222,0.10790304094552994,0.04388134926557541,0.0505506657063961,0.3290593317493231
hier_x3,2,3,slow,latent prefix z1:z3,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.14480031299500987,0.1478900503290747,0.21316964285714285,0.17462857142857144,0.0546875,0.078826904296875,0.170172079205513,0.13385383784770966,0.11057594418525696,0.04207229986786842,0.04961201921105385,0.4701346748511743
hier_x3,2,3,context,latent prefix z1:z3,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.033769040632723527,0.09036144578313253,0.1171875,0.1020408163265306,0.0078125,0.0101318359375,0.18923578828573226,0.13675326108932495,0.11165284365415573,0.040825746953487396,0.04952593520283699,0.5069434872686264
hier_x3,2,3,macro,latent prefix z1:z3,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.14480031299500987,0.1478900503290747,0.21316964285714285,0.17462857142857144,0.0546875,0.078826904296875,0.170172079205513,0.13385383784770966,0.11057594418525696,0.04207229986786842,0.04961201921105385,0.4701346748511743
hier_x3,2,4,fast,latent prefix z1:z4,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,1.0,1.0,0.499753937007874,0.666447908121411,0.9921875,0.495849609375,0.13849183171987534,0.12398967891931534,0.0,0.05438743159174919,0.0,2.2436101032334914
hier_x3,2,4,mid,latent prefix z1:z4,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.3268528842958939,0.2799759791819577,0.5287298387096774,0.36609518823888676,0.2421875,0.457366943359375,0.14286197006702422,0.1366659551858902,0.11866024136543274,0.049013298004865646,0.05642536282539368,0.32581584044424866
hier_x3,2,4,slow,latent prefix z1:z4,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.1262487783362612,0.14455231930960086,0.14955357142857142,0.14701042238069115,0.0546875,0.05657958984375,0.19738981693983076,0.14792771637439728,0.12158012390136719,0.04635073244571686,0.05539385974407196,0.47676326919788614
hier_x3,2,4,context,latent prefix z1:z4,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.03249049453226979,0.07119741100323625,0.0859375,0.07787610619469028,0.0078125,0.009429931640625,0.21520443335175504,0.15037192404270172,0.1228056475520134,0.04461284726858139,0.05528552457690239,0.49881552224425846
hier_x3,2,4,macro,latent prefix z1:z4,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.1262487783362612,0.14455231930960086,0.14955357142857142,0.14701042238069115,0.0546875,0.05657958984375,0.19738981693983076,0.14792771637439728,0.12158012390136719,0.04635073244571686,0.05539385974407196,0.47676326919788614
hier_x3,2,5,fast,latent prefix z1:z5,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,1.0,1.0,0.5024298720472441,0.66882305975802,0.9921875,0.498504638671875,0.1493293195962906,0.1327698528766632,0.0,0.05825091525912285,0.0,2.2431620298854162
hier_x3,2,5,mid,latent prefix z1:z5,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.34306254768304495,0.27823691460055094,0.5727066532258065,0.37452103333195996,0.2421875,0.498504638671875,0.1493293195962906,0.1463383436203003,0.1270647495985031,0.052213992923498154,0.06051161512732506,0.3256296015427847
hier_x3,2,5,slow,latent prefix z1:z5,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.13524708512825612,0.1629979035639413,0.17354910714285715,0.1681081081081081,0.0546875,0.0582275390625,0.20635829269886016,0.15767966210842133,0.13023151457309723,0.04877239465713501,0.0593898706138134,0.4637396291997713
hier_x3,2,5,context,latent prefix z1:z5,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.03115852248590292,0.07142857142857142,0.0859375,0.07801418439716312,0.0078125,0.0093994140625,0.22365691080689423,0.16002044081687927,0.13150985538959503,0.04657904431223869,0.05922375246882439,0.4816896403410083
hier_x3,2,5,macro,latent prefix z1:z5,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.13524708512825612,0.1629979035639413,0.17354910714285715,0.1681081081081081,0.0546875,0.0582275390625,0.20635829269886016,0.15767966210842133,0.13023151457309723,0.04877239465713501,0.0593898706138134,0.4637396291997713
hier_x3,2,6,fast,latent prefix z1:z6,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,1.0,1.0,0.4999384842519685,0.6666119837591765,0.9921875,0.49603271484375,0.16694636642932892,0.1435934454202652,0.0,0.06264562159776688,0.0,2.2553390071359094
hier_x3,2,6,mid,latent prefix z1:z6,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.3534590315137829,0.29128588904080016,0.5100806451612904,0.3708148216003298,0.2421875,0.424102783203125,0.17398444950580597,0.15768325328826904,0.13761016726493835,0.05615019425749779,0.06514554470777512,0.31527632594588606
hier_x3,2,6,slow,latent prefix z1:z6,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.15045598083804762,0.19761606022584693,0.17578125,0.18606024808033075,0.0546875,0.04864501953125,0.22061730474233626,0.17000992596149445,0.14087849855422974,0.052109286189079285,0.06391128897666931,0.4575504430084512
hier_x3,2,6,context,latent prefix z1:z6,L2 norm of temporal finite difference,none,validation-selected scalar threshold,maximize F1 on validation split,fixed validation threshold and threshold-free AUPRC,0.03583616771841338,0.0783132530120482,0.1015625,0.08843537414965986,0.0078125,0.0101318359375,0.23529869556427002,0.17254136502742767,0.14223486185073853,0.05016111582517624,0.06370693445205688,0.476006676935889
