config_name,seed,checkpoint_update,boundary,precision,recall,f1,auprc,positive_rate,predicted_positive_rate,threshold,threshold_selection_split
temp_003,2,250,mid,0.3568700802743356,0.5769909274193549,0.4409881061299177,0.4279760972025558,0.2421875,0.391571044921875,0.22109786093235015,val
temp_003,2,250,slow,0.23784024988844266,0.2974330357142857,0.26431936523679644,0.2235355828929674,0.0546875,0.068389892578125,0.3139913284778595,val
temp_003,2,250,context,0.09554140127388536,0.234375,0.13574660633484165,0.08055648390245233,0.0078125,0.0191650390625,0.36060586929321287,val
temp_003,2,250,macro,0.23784024988844266,0.2974330357142857,0.26431936523679644,0.2235355828929674,0.0546875,0.068389892578125,0.3139913284778595,val
temp_003,3,0,fast,1.0,0.50123031496063,0.6677593837075889,1.0,0.9921875,0.497314453125,0.24313531816005707,val
temp_003,3,0,mid,0.380172060630889,0.5846774193548387,0.46075170051139475,0.4435006671281558,0.2421875,0.372467041015625,0.2717195677757263,val
temp_003,3,0,slow,0.18735224586288415,0.35379464285714285,0.24497681607418853,0.20507677847831585,0.0546875,0.103271484375,0.3645119220018387,val
temp_003,3,0,context,0.14939024390243902,0.19140625,0.16780821917808217,0.07806966944145677,0.0078125,0.010009765625,0.46873486399650544,val
temp_003,3,0,macro,0.18735224586288415,0.35379464285714285,0.24497681607418853,0.20507677847831585,0.0546875,0.103271484375,0.3645119220018387,val
temp_003,3,1,fast,1.0,0.5013533464566929,0.6678685569122347,1.0,0.9921875,0.4974365234375,0.24295900762081146,val
temp_003,3,1,mid,0.3759063022866704,0.5945060483870968,0.4605847610679943,0.4432882512689343,0.2421875,0.383026123046875,0.26930493116378784,val
temp_003,3,1,slow,0.18740762636712976,0.35379464285714285,0.24502415458937196,0.2049319294489074,0.0546875,0.103240966796875,0.3642393320798874,val
temp_003,3,1,context,0.14984709480122324,0.19140625,0.1680960548885077,0.07788385407115948,0.0078125,0.009979248046875,0.46839492261409754,val
temp_003,3,1,macro,0.18740762636712976,0.35379464285714285,0.24502415458937196,0.2049319294489074,0.0546875,0.103240966796875,0.3642393320798874,val
temp_003,3,100,fast,1.0,0.5008304625984252,0.6674044471769649,1.0,0.9921875,0.496917724609375,0.2228516861796379,val
temp_003,3,100,mid,0.36146150500217483,0.6282762096774194,0.45890473999079606,0.42735863116062695,0.2421875,0.42095947265625,0.23822839856147765,val
temp_003,3,100,slow,0.19306569343065694,0.29520089285714285,0.23345101500441306,0.1893867632504696,0.0546875,0.0836181640625,0.3485877513885498,val
temp_003,3,100,context,0.13069908814589665,0.16796875,0.14700854700854699,0.06159120065737828,0.0078125,0.010040283203125,0.4343959566950798,val
temp_003,3,100,macro,0.19306569343065694,0.29520089285714285,0.23345101500441306,0.1893867632504696,0.0546875,0.0836181640625,0.3485877513885498,val
temp_003,3,200,fast,1.0,0.4999384842519685,0.6666119837591765,1.0,0.9921875,0.49603271484375,0.2021169811487198,val
temp_003,3,200,mid,0.34625650607233416,0.6538558467741935,0.45275281389058547,0.4087460384321301,0.2421875,0.45733642578125,0.20907080799341202,val
temp_003,3,200,slow,0.13901262063845582,0.41796875,0.20863509749303616,0.172370595750287,0.0546875,0.1644287109375,0.2834240651130676,val
temp_003,3,200,context,0.09937888198757763,0.125,0.1107266435986159,0.0484612905890687,0.0078125,0.00982666015625,0.3987704974412918,val
temp_003,3,200,macro,0.13901262063845582,0.41796875,0.20863509749303616,0.172370595750287,0.0546875,0.1644287109375,0.2834240651130676,val
temp_003,3,250,fast,1.0,0.49969242125984253,0.6663932072685508,1.0,0.9921875,0.49578857421875,0.19097451865673065,val
temp_003,3,250,mid,0.3405391494563469,0.666960685483871,0.4508709910984283,0.39863050045690357,0.2421875,0.474334716796875,0.19473576188087463,val
temp_003,3,250,slow,0.13423440103684503,0.40457589285714285,0.2015848741832337,0.16321638838456876,0.0546875,0.164825439453125,0.27042334079742436,val
temp_003,3,250,context,0.08974358974358974,0.109375,0.09859154929577464,0.04284052091199335,0.0078125,0.009521484375,0.3811862015724181,val
temp_003,3,250,macro,0.13423440103684503,0.40457589285714285,0.2015848741832337,0.16321638838456876,0.0546875,0.164825439453125,0.27042334079742436,val
temp_003,4,0,fast,1.0,0.5054749015748031,0.671515547746496,1.0,0.9921875,0.50152587890625,0.2548227608203888,val
temp_003,4,0,mid,0.3328382305456894,0.649445564516129,0.44011784296144485,0.41110772817588387,0.2421875,0.472564697265625,0.2610334980487824,val
temp_003,4,0,slow,0.28044971892567144,0.2505580357142857,0.26466254052460947,0.22657339881368221,0.0546875,0.048858642578125,0.4120427340269089,val
temp_003,4,0,context,0.17667844522968199,0.1953125,0.18552875695732837,0.13723211883658423,0.0078125,0.008636474609375,0.4894750276207922,val
temp_003,4,0,macro,0.28044971892567144,0.2505580357142857,0.26466254052460947,0.22657339881368221,0.0546875,0.048858642578125,0.4120427340269089,val
temp_003,4,1,fast,1.0,0.5055364173228346,0.6715698292065048,1.0,0.9921875,0.5015869140625,0.25462664663791656,val
temp_003,4,1,mid,0.3326875887898747,0.6491935483870968,0.4399282725642558,0.4109195362427241,0.2421875,0.47259521484375,0.26082137405872347,val
temp_003,4,1,slow,0.2798251093066833,0.25,0.2640730916592986,0.2262992480664045,0.0546875,0.048858642578125,0.4117663204669952,val
temp_003,4,1,context,0.17667844522968199,0.1953125,0.18552875695732837,0.1369187709554762,0.0078125,0.008636474609375,0.489172541797161,val
temp_003,4,1,macro,0.2798251093066833,0.25,0.2640730916592986,0.2262992480664045,0.0546875,0.048858642578125,0.4117663204669952,val
temp_003,4,100,fast,1.0,0.5055056594488189,0.6715426890309927,1.0,0.9921875,0.501556396484375,0.235788032412529,val
temp_003,4,100,mid,0.3251597201095224,0.6733870967741935,0.43855401912108655,0.40041606470530217,0.2421875,0.501556396484375,0.235788032412529,val
temp_003,4,100,slow,0.2628992628992629,0.23883928571428573,0.25029239766081873,0.20697705421110493,0.0546875,0.0496826171875,0.38320424407720566,val
temp_003,4,100,context,0.14335664335664336,0.16015625,0.15129151291512916,0.10512487670689724,0.0078125,0.00872802734375,0.4555772450566291,val
temp_003,4,100,macro,0.2628992628992629,0.23883928571428573,0.25029239766081873,0.20697705421110493,0.0546875,0.0496826171875,0.38320424407720566,val
temp_003,4,200,fast,1.0,0.5039370078740157,0.6701570680628273,1.0,0.9921875,0.5,0.21789919584989548,val
temp_003,4,200,mid,0.322021484375,0.6648185483870968,0.4338815789473684,0.38878737371871525,0.2421875,0.5,0.21789919584989548,val
temp_003,4,200,slow,0.23032528856243442,0.24497767857142858,0.23742563547863713,0.18795686346798007,0.0546875,0.05816650390625,0.3471615600585937,val
temp_003,4,200,context,0.11785714285714285,0.12890625,0.12313432835820895,0.08014934539361405,0.0078125,0.008544921875,0.42135558784008026,val
temp_003,4,200,macro,0.23032528856243442,0.24497767857142858,0.23742563547863713,0.18795686346798007,0.0546875,0.05816650390625,0.3471615600585937,val
temp_003,4,250,fast,1.0,0.5042138287401575,0.6704017994070137,1.0,0.9921875,0.500274658203125,0.20933832973241806,val
temp_003,4,250,mid,0.3185506008662234,0.6580141129032258,0.4292819269184924,0.3822507677088317,0.2421875,0.500274658203125,0.20933832973241806,val
temp_003,4,250,slow,0.22002085505735142,0.23549107142857142,0.2274932614555256,0.1779916004392068,0.0546875,0.05853271484375,0.33294064342975616,val
temp_003,4,250,context,0.09897610921501707,0.11328125,0.10564663023679416,0.06671814971598018,0.0078125,0.008941650390625,0.40367655575275396,val
temp_003,4,250,macro,0.22002085505735142,0.23549107142857142,0.2274932614555256,0.1779916004392068,0.0546875,0.05853271484375,0.33294064342975616,val
temp_001,0,0,fast,1.0,0.4981545275590551,0.6650242259998357,1.0,0.9921875,0.4942626953125,0.2363341972231865,val
temp_001,0,0,mid,0.40268456375838924,0.6880040322580645,0.5080251221214236,0.5338690694085947,0.2421875,0.413787841796875,0.255207479596138,val
temp_001,0,0,slow,0.36130244207889795,0.32198660714285715,0.34051342578931837,0.3119581157207611,0.0546875,0.048736572265625,0.39689013659954064,val
temp_001,0,0,context,0.15737704918032788,0.1875,0.1711229946524064,0.11431417026458707,0.0078125,0.009307861328125,0.4764049395918845,val
temp_001,0,0,macro,0.36130244207889795,0.32198660714285715,0.34051342578931837,0.3119581157207611,0.0546875,0.048736572265625,0.39689013659954064,val
temp_001,0,1,fast,1.0,0.49806225393700787,0.664941997741505,1.0,0.9921875,0.494171142578125,0.23620162904262543,val
temp_001,0,1,mid,0.4027439699048462,0.6880040322580645,0.5080723956637044,0.5336543909691657,0.2421875,0.413726806640625,0.25503748834133144,val
temp_001,0,1,slow,0.3609022556390977,0.32142857142857145,0.3400236127508855,0.3116106576632604,0.0546875,0.0487060546875,0.3966298103332519,val
temp_001,0,1,context,0.15737704918032788,0.1875,0.1711229946524064,0.11401362941052591,0.0078125,0.009307861328125,0.4761316439509391,val
temp_001,0,1,macro,0.3609022556390977,0.32142857142857145,0.3400236127508855,0.3116106576632604,0.0546875,0.0487060546875,0.3966298103332519,val
temp_001,0,100,fast,1.0,0.49849286417322836,0.6653256429729675,1.0,0.9921875,0.494598388671875,0.21971968561410904,val
temp_001,0,100,mid,0.3708197133517727,0.7433215725806451,0.49479953028015433,0.5137378487152519,0.2421875,0.4854736328125,0.2219393138587475,val
temp_001,0,100,slow,0.2850177304964539,0.3588169642857143,0.3176877470355731,0.28733334674096894,0.0546875,0.06884765625,0.35284172981977446,val
temp_001,0,100,context,0.14381270903010032,0.16796875,0.15495495495495493,0.09086858397045079,0.0078125,0.009124755859375,0.4385521885752676,val
temp_001,0,100,macro,0.2850177304964539,0.3588169642857143,0.3176877470355731,0.28733334674096894,0.0546875,0.06884765625,0.35284172981977446,val
temp_001,0,200,fast,1.0,0.4983390748031496,0.665188652132857,1.0,0.9921875,0.49444580078125,0.20246388018131256,val
temp_001,0,200,mid,0.3602024441426984,0.735383064516129,0.4835529041345597,0.4903841414217993,0.2421875,0.49444580078125,0.20246388018131256,val
temp_001,0,200,slow,0.26929902395740907,0.33872767857142855,0.30004943153732083,0.26003694514914105,0.0546875,0.06878662109375,0.32490638881921763,val
temp_001,0,200,context,0.12040133779264214,0.140625,0.1297297297297297,0.0726997140038908,0.0078125,0.009124755859375,0.39972394078969886,val
temp_001,0,200,macro,0.26929902395740907,0.33872767857142855,0.30004943153732083,0.26003694514914105,0.0546875,0.06878662109375,0.32490638881921763,val
temp_001,0,250,fast,1.0,0.4988619586614173,0.6656543062937349,1.0,0.9921875,0.494964599609375,0.1935742273926735,val
temp_001,0,250,mid,0.35452247364202477,0.7245463709677419,0.4760919064375905,0.4780298790874088,0.2421875,0.494964599609375,0.1935742273926735,val
temp_001,0,250,slow,0.24148606811145512,0.3482142857142857,0.28519195612431447,0.24592573369339707,0.0546875,0.078857421875,0.30560995340347286,val
temp_001,0,250,context,0.10891089108910891,0.12890625,0.11806797853309482,0.06602476283104153,0.0078125,0.009246826171875,0.38030636876821455,val
temp_001,0,250,macro,0.24148606811145512,0.3482142857142857,0.28519195612431447,0.24592573369339707,0.0546875,0.078857421875,0.30560995340347286,val
temp_001,1,0,fast,1.0,0.504767470472441,0.6708909919669686,1.0,0.9921875,0.500823974609375,0.24862904101610184,val
temp_001,1,0,mid,0.365386164129822,0.5716985887096774,0.44583108141305944,0.438873200865426,0.2421875,0.378936767578125,0.27597827136516573,val
temp_001,1,0,slow,0.17961745367603107,0.3353794642857143,0.23394316854807318,0.168201821876032,0.0546875,0.10211181640625,0.37018236219882966,val
temp_001,1,0,context,0.06980273141122914,0.1796875,0.10054644808743171,0.04325544134380835,0.0078125,0.020111083984375,0.45597691178321836,val
temp_001,1,0,macro,0.17961745367603107,0.3353794642857143,0.23394316854807318,0.168201821876032,0.0546875,0.10211181640625,0.37018236219882966,val
temp_001,1,1,fast,1.0,0.5047059547244095,0.6708366550152287,1.0,0.9921875,0.500762939453125,0.2484850063920021,val
temp_001,1,1,mid,0.36530562937907707,0.5715725806451613,0.4457328158011104,0.4387961948064503,0.2421875,0.378936767578125,0.27579174280166624,val
temp_001,1,1,slow,0.179265013444876,0.33482142857142855,0.23350846468184475,0.16816158133122627,0.0546875,0.102142333984375,0.3699209421873092,val
temp_001,1,1,context,0.06990881458966565,0.1796875,0.10065645514223194,0.04320386053759212,0.0078125,0.02008056640625,0.4556986665725708,val
temp_001,1,1,macro,0.179265013444876,0.33482142857142855,0.23350846468184475,0.16816158133122627,0.0546875,0.102142333984375,0.3699209421873092,val
temp_001,1,100,fast,1.0,0.503783218503937,0.6700210672720951,1.0,0.9921875,0.499847412109375,0.231873519718647,val
temp_001,1,100,mid,0.3418363751673596,0.6112651209677419,0.4384688389750079,0.42929400319604444,0.2421875,0.433074951171875,0.24526242554187777,val
temp_001,1,100,slow,0.18205980066445182,0.30580357142857145,0.22823823406913785,0.1603367432130242,0.0546875,0.09185791015625,0.3503665879368782,val
temp_001,1,100,context,0.0578386605783866,0.1484375,0.0832420591456736,0.037505379692304906,0.0078125,0.020050048828125,0.4235162591934204,val
temp_001,1,100,macro,0.18205980066445182,0.30580357142857145,0.22823823406913785,0.1603367432130242,0.0546875,0.09185791015625,0.3503665879368782,val
temp_001,1,200,fast,1.0,0.504644438976378,0.6707823136204747,1.0,0.9921875,0.500701904296875,0.212705560028553,val
temp_001,1,200,mid,0.3371790362293352,0.6039566532258065,0.43275698614058056,0.4179980846672759,0.2421875,0.433807373046875,0.22493770956993103,val
temp_001,1,200,slow,0.17518248175182483,0.29464285714285715,0.21972534332084895,0.15081686768159028,0.0546875,0.09197998046875,0.3217774543166161,val
temp_001,1,200,context,0.04383282364933741,0.16796875,0.06952303961196443,0.03256751886357366,0.0078125,0.029937744140625,0.37211512804031366,val
temp_001,1,200,macro,0.17518248175182483,0.29464285714285715,0.21972534332084895,0.15081686768159028,0.0546875,0.09197998046875,0.3217774543166161,val
temp_001,1,250,fast,1.0,0.5049520177165354,0.6710539761695518,1.0,0.9921875,0.501007080078125,0.2020900547504425,val
temp_001,1,250,mid,0.32039958579521227,0.6628024193548387,0.4319796328994374,0.4116487086827724,0.2421875,0.501007080078125,0.2020900547504425,val
temp_001,1,250,slow,0.1540959040959041,0.3443080357142857,0.21290545203588682,0.14569468703839325,0.0546875,0.1221923828125,0.2935642445087433,val
temp_001,1,250,context,0.04120603015075377,0.16015625,0.06554756195043965,0.030479272135115074,0.0078125,0.030364990234375,0.35532909393310547,val
temp_001,1,250,macro,0.1540959040959041,0.3443080357142857,0.21290545203588682,0.14569468703839325,0.0546875,0.1221923828125,0.2935642445087433,val
temp_001,2,0,fast,1.0,0.5073818897637795,0.673196212863206,1.0,0.9921875,0.50341796875,0.24694357067346573,val
temp_001,2,0,mid,0.40058896171748837,0.5313760080645161,0.45680550289768723,0.4557452871364196,0.2421875,0.321258544921875,0.2864081060886383,val
temp_001,2,0,slow,0.2856388595564942,0.30189732142857145,0.2935431361909929,0.26404257557674315,0.0546875,0.05780029296875,0.39491146624088286,val
temp_001,2,0,context,0.182370820668693,0.234375,0.2051282051282051,0.14130888730564997,0.0078125,0.010040283203125,0.4735220181941985,val
temp_001,2,0,macro,0.2856388595564942,0.30189732142857145,0.2935431361909929,0.26404257557674315,0.0546875,0.05780029296875,0.39491146624088286,val
temp_001,2,1,fast,1.0,0.5074126476377953,0.6732232855189862,1.0,0.9921875,0.503448486328125,0.24676139652729034,val
temp_001,2,1,mid,0.40055091185410335,0.5313760080645161,0.45678076256499134,0.4555871703160699,0.2421875,0.3212890625,0.2862049233913421,val
temp_001,2,1,slow,0.28601583113456464,0.30245535714285715,0.2940059669107675,0.2638291183879053,0.0546875,0.057830810546875,0.39461126565933224,val
temp_001,2,1,context,0.182370820668693,0.234375,0.2051282051282051,0.14116703045981516,0.0078125,0.010040283203125,0.47322487264871593,val
temp_001,2,1,macro,0.28601583113456464,0.30245535714285715,0.2940059669107675,0.2638291183879053,0.0546875,0.057830810546875,0.39461126565933224,val
temp_001,2,100,fast,1.0,0.507320374015748,0.6731420642370322,1.0,0.9921875,0.50335693359375,0.22964251786470413,val
temp_001,2,100,mid,0.3929298537849343,0.5350302419354839,0.45309998932878026,0.44472100857986596,0.2421875,0.32977294921875,0.26361520767211916,val
temp_001,2,100,slow,0.2550335570469799,0.31808035714285715,0.28308914824931714,0.24755498608763368,0.0546875,0.068206787109375,0.35851041346788404,val
temp_001,2,100,context,0.15963855421686746,0.20703125,0.18027210884353742,0.11227204542664508,0.0078125,0.0101318359375,0.43868146866559965,val
temp_001,2,100,macro,0.2550335570469799,0.31808035714285715,0.28308914824931714,0.24755498608763368,0.0546875,0.068206787109375,0.35851041346788404,val
temp_001,2,200,fast,1.0,0.5067667322834646,0.6726545276394219,1.0,0.9921875,0.5028076171875,0.21188504993915558,val
temp_001,2,200,mid,0.35167765350714764,0.5982862903225806,0.4429724308438681,0.4334968734633805,0.2421875,0.412017822265625,0.22862224131822584,val
temp_001,2,200,slow,0.2285603414823438,0.3286830357142857,0.26962691691462576,0.23105639927820953,0.0546875,0.078643798828125,0.3239813685417175,val
temp_001,2,200,context,0.14285714285714285,0.1796875,0.15916955017301038,0.08897793372978362,0.0078125,0.00982666015625,0.4024461612105369,val
temp_001,2,200,macro,0.2285603414823438,0.3286830357142857,0.26962691691462576,0.23105639927820953,0.0546875,0.078643798828125,0.3239813685417175,val
temp_001,2,250,fast,1.0,0.5066437007874016,0.6725461375142904,1.0,0.9921875,0.502685546875,0.2026410549879074,val
temp_001,2,250,mid,0.35679763018397254,0.5767389112903226,0.4408591793488731,0.4276286211970306,0.2421875,0.3914794921875,0.221367025077343,val
temp_001,2,250,slow,0.2371823450735622,0.296875,0.2636926889714994,0.22313066128877201,0.0546875,0.068450927734375,0.31430589795112607,val
temp_001,2,250,context,0.09569377990430622,0.234375,0.13590033975084936,0.08040337709157314,0.0078125,0.019134521484375,0.36097659707069396,val
temp_001,2,250,macro,0.2371823450735622,0.296875,0.2636926889714994,0.22313066128877201,0.0546875,0.068450927734375,0.31430589795112607,val
temp_001,3,0,fast,1.0,0.50123031496063,0.6677593837075889,1.0,0.9921875,0.497314453125,0.24313531816005707,val
temp_001,3,0,mid,0.380172060630889,0.5846774193548387,0.46075170051139475,0.4435006671281558,0.2421875,0.372467041015625,0.2717195677757263,val
temp_001,3,0,slow,0.18735224586288415,0.35379464285714285,0.24497681607418853,0.20507677847831585,0.0546875,0.103271484375,0.3645119220018387,val
temp_001,3,0,context,0.14939024390243902,0.19140625,0.16780821917808217,0.07806966944145677,0.0078125,0.010009765625,0.46873486399650544,val
temp_001,3,0,macro,0.18735224586288415,0.35379464285714285,0.24497681607418853,0.20507677847831585,0.0546875,0.103271484375,0.3645119220018387,val
temp_001,3,1,fast,1.0,0.5012918307086615,0.6678139725466092,1.0,0.9921875,0.49737548828125,0.2429649531841278,val
temp_001,3,1,mid,0.3759063022866704,0.5945060483870968,0.4605847610679943,0.44328840756885535,0.2421875,0.383026123046875,0.26930494725704196,val
temp_001,3,1,slow,0.18740762636712976,0.35379464285714285,0.24502415458937196,0.20493353585751223,0.0546875,0.103240966796875,0.36423940062522886,val
temp_001,3,1,context,0.14984709480122324,0.19140625,0.1680960548885077,0.07788382112914181,0.0078125,0.009979248046875,0.46839491307735437,val
temp_001,3,1,macro,0.18740762636712976,0.35379464285714285,0.24502415458937196,0.20493353585751223,0.0546875,0.103240966796875,0.36423940062522886,val
temp_001,3,100,fast,1.0,0.5006459153543307,0.667240566521142,1.0,0.9921875,0.496734619140625,0.22295255213975906,val
temp_001,3,100,mid,0.3614091040881415,0.6282762096774194,0.458862506902264,0.4273051766948927,0.2421875,0.4210205078125,0.23831859737634653,val
temp_001,3,100,slow,0.19313618108798833,0.29520089285714285,0.233502538071066,0.18932772926786856,0.0546875,0.083587646484375,0.34870198130607605,val
temp_001,3,100,context,0.13069908814589665,0.16796875,0.14700854700854699,0.06155689496489527,0.0078125,0.010040283203125,0.43451191842556,val
temp_001,3,100,macro,0.19313618108798833,0.29520089285714285,0.233502538071066,0.18932772926786856,0.0546875,0.083587646484375,0.34870198130607605,val
temp_001,3,200,fast,1.0,0.5001845472440944,0.666830688481568,1.0,0.9921875,0.49627685546875,0.20226915925741196,val
temp_001,3,200,mid,0.34614614614614614,0.6536038306451613,0.4525980541861175,0.40863164858364565,0.2421875,0.457305908203125,0.20929029256105425,val
temp_001,3,200,slow,0.138801261829653,0.4174107142857143,0.20832753098454254,0.1722207012137063,0.0546875,0.164459228515625,0.2836593222618104,val
temp_001,3,200,context,0.09937888198757763,0.125,0.1107266435986159,0.04835592950000903,0.0078125,0.00982666015625,0.39904632329940787,val
temp_001,3,200,macro,0.138801261829653,0.4174107142857143,0.20832753098454254,0.1722207012137063,0.0546875,0.164459228515625,0.2836593222618104,val
temp_001,3,250,fast,1.0,0.4995386318897638,0.666256435501405,1.0,0.9921875,0.495635986328125,0.19124523550271988,val
temp_001,3,250,mid,0.3404748118123914,0.6668346774193549,0.4507858085949146,0.398456657112185,0.2421875,0.474334716796875,0.19499850451946257,val
temp_001,3,250,slow,0.13434492968171724,0.40513392857142855,0.20177876598110062,0.16304399221882057,0.0546875,0.1649169921875,0.27070132493972776,val
temp_001,3,250,context,0.08974358974358974,0.109375,0.09859154929577464,0.04276730428056383,0.0078125,0.009521484375,0.3815195679664611,val
temp_001,3,250,macro,0.13434492968171724,0.40513392857142855,0.20177876598110062,0.16304399221882057,0.0546875,0.1649169921875,0.27070132493972776,val
temp_001,4,0,fast,1.0,0.5054749015748031,0.671515547746496,1.0,0.9921875,0.50152587890625,0.2548227608203888,val
temp_001,4,0,mid,0.3328382305456894,0.649445564516129,0.44011784296144485,0.41110772817588387,0.2421875,0.472564697265625,0.2610334980487824,val
temp_001,4,0,slow,0.28044971892567144,0.2505580357142857,0.26466254052460947,0.22657339881368221,0.0546875,0.048858642578125,0.4120427340269089,val
temp_001,4,0,context,0.17667844522968199,0.1953125,0.18552875695732837,0.13723211883658423,0.0078125,0.008636474609375,0.4894750276207922,val
temp_001,4,0,macro,0.28044971892567144,0.2505580357142857,0.26466254052460947,0.22657339881368221,0.0546875,0.048858642578125,0.4120427340269089,val
temp_001,4,1,fast,1.0,0.5055364173228346,0.6715698292065048,1.0,0.9921875,0.5015869140625,0.25462666153907776,val
temp_001,4,1,mid,0.3326875887898747,0.6491935483870968,0.4399282725642558,0.410919580642839,0.2421875,0.47259521484375,0.2608213892579079,val
temp_001,4,1,slow,0.2798251093066833,0.25,0.2640730916592986,0.22629944129967236,0.0546875,0.048858642578125,0.41176654994487755,val
temp_001,4,1,context,0.17667844522968199,0.1953125,0.18552875695732837,0.1369187813266867,0.0078125,0.008636474609375,0.4891725519299506,val
temp_001,4,1,macro,0.2798251093066833,0.25,0.2640730916592986,0.22629944129967236,0.0546875,0.048858642578125,0.41176654994487755,val
temp_001,4,100,fast,1.0,0.5055056594488189,0.6715426890309927,1.0,0.9921875,0.501556396484375,0.23588556796312332,val
temp_001,4,100,mid,0.3251597201095224,0.6733870967741935,0.43855401912108655,0.4003566483674618,0.2421875,0.501556396484375,0.23588556796312332,val
temp_001,4,100,slow,0.2628992628992629,0.23883928571428573,0.25029239766081873,0.20685661579530892,0.0546875,0.0496826171875,0.383346615731716,val
temp_001,4,100,context,0.14335664335664336,0.16015625,0.15129151291512916,0.10502340114234361,0.0078125,0.00872802734375,0.4557222846150397,val
temp_001,4,100,macro,0.2628992628992629,0.23883928571428573,0.25029239766081873,0.20685661579530892,0.0546875,0.0496826171875,0.383346615731716,val
temp_001,4,200,fast,1.0,0.5038447342519685,0.6700754709263085,1.0,0.9921875,0.499908447265625,0.21807856112718582,val
temp_001,4,200,mid,0.32183627373176243,0.6643145161290323,0.4336061191758852,0.38856463535122593,0.2421875,0.499908447265625,0.21807856112718582,val
temp_001,4,200,slow,0.23032528856243442,0.24497767857142858,0.23742563547863713,0.1876610800414694,0.0546875,0.05816650390625,0.34742468178272246,val
temp_001,4,200,context,0.11785714285714285,0.12890625,0.12313432835820895,0.08003916907634767,0.0078125,0.008544921875,0.4216549620032308,val
temp_001,4,200,macro,0.23032528856243442,0.24497767857142858,0.23742563547863713,0.1876610800414694,0.0546875,0.05816650390625,0.34742468178272246,val
temp_001,4,250,fast,1.0,0.504152312992126,0.6703474224485206,1.0,0.9921875,0.500213623046875,0.20957668870687485,val
temp_001,4,250,mid,0.31852846074065033,0.6578881048387096,0.42923500637152134,0.3820647493139286,0.2421875,0.500213623046875,0.20957668870687485,val
temp_001,4,250,slow,0.21949947862356622,0.23493303571428573,0.22695417789757416,0.1776946600483527,0.0546875,0.05853271484375,0.3333057129383087,val
temp_001,4,250,context,0.09897610921501707,0.11328125,0.10564663023679416,0.06658993667201761,0.0078125,0.008941650390625,0.40409669429063777,val
temp_001,4,250,macro,0.21949947862356622,0.23493303571428573,0.22695417789757416,0.1776946600483527,0.0546875,0.05853271484375,0.3333057129383087,val
hier_x3,0,0,fast,1.0,0.4981545275590551,0.6650242259998357,1.0,0.9921875,0.4942626953125,0.2363341972231865,val
hier_x3,0,0,mid,0.40268456375838924,0.6880040322580645,0.5080251221214236,0.5338690694085947,0.2421875,0.413787841796875,0.255207479596138,val
hier_x3,0,0,slow,0.36130244207889795,0.32198660714285715,0.34051342578931837,0.3119581157207611,0.0546875,0.048736572265625,0.39689013659954064,val
hier_x3,0,0,context,0.15737704918032788,0.1875,0.1711229946524064,0.11431417026458707,0.0078125,0.009307861328125,0.4764049395918845,val
hier_x3,0,0,macro,0.36130244207889795,0.32198660714285715,0.34051342578931837,0.3119581157207611,0.0546875,0.048736572265625,0.39689013659954064,val
hier_x3,0,1,fast,1.0,0.4982775590551181,0.6651338479224832,1.0,0.9921875,0.494384765625,0.23615067452192307,val
hier_x3,0,1,mid,0.40271426464080246,0.6880040322580645,0.5080487577928724,0.5336631691899628,0.2421875,0.41375732421875,0.25503197133541106,val
hier_x3,0,1,slow,0.3609022556390977,0.32142857142857145,0.3400236127508855,0.3116078785976955,0.0546875,0.0487060546875,0.3965988203883171,val
hier_x3,0,1,context,0.15737704918032788,0.1875,0.1711229946524064,0.11450572110104332,0.0078125,0.009307861328125,0.47611059874296174,val
hier_x3,0,1,macro,0.3609022556390977,0.32142857142857145,0.3400236127508855,0.3116078785976955,0.0546875,0.0487060546875,0.3965988203883171,val
hier_x3,0,100,fast,1.0,0.4992925688976378,0.666037542312032,1.0,0.9921875,0.495391845703125,0.21800871938467026,val
hier_x3,0,100,mid,0.3889286737324549,0.6843497983870968,0.4959817351598173,0.515581473853668,0.2421875,0.4261474609375,0.2329544445872307,val
hier_x3,0,100,slow,0.3089770354906054,0.33035714285714285,0.3193096008629989,0.2882044479123854,0.0546875,0.0584716796875,0.3582776838541031,val
hier_x3,0,100,context,0.14715719063545152,0.171875,0.15855855855855858,0.09374353516919559,0.0078125,0.009124755859375,0.43564605236053455,val
hier_x3,0,100,macro,0.3089770354906054,0.33035714285714285,0.3193096008629989,0.2882044479123854,0.0546875,0.0584716796875,0.3582776838541031,val
hier_x3,0,200,fast,1.0,0.4978161909448819,0.6647226728545906,1.0,0.9921875,0.493927001953125,0.1996622160077095,val
hier_x3,0,200,mid,0.3679319371727749,0.7084173387096774,0.4843211578221916,0.4942843802847267,0.2421875,0.46630859375,0.2055616654455662,val
hier_x3,0,200,slow,0.26974267968056787,0.3392857142857143,0.30054374691052893,0.26261131282056055,0.0546875,0.06878662109375,0.3213412100076674,val
hier_x3,0,200,context,0.12211221122112212,0.14453125,0.1323792486583184,0.07636991657359542,0.0078125,0.009246826171875,0.396020675003528,val
hier_x3,0,200,macro,0.26974267968056787,0.3392857142857143,0.30054374691052893,0.26261131282056055,0.0546875,0.06878662109375,0.3213412100076674,val
hier_x3,0,250,fast,1.0,0.4986158956692913,0.6654352154013505,1.0,0.9921875,0.494720458984375,0.19042405486106873,val
